imdb_id,title,vote_average,vote_count,release_date,original_language,overview,popularity,genres,production_companies,release_year,cast,budget_crore,collection_crore,directors
tt91004369,Last Storm 95,6.3,29803,2007-09-18,ml,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",72.2,Comedy,Mythri Movie Makers,2011,Alia Bhatt,179.15,208.51,Trivikram Srinivas
tt91004370,Shadow Dream 350,8.5,118226,2014-08-13,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",87.81,Action,Mythri Movie Makers,2009,Hrithik Roshan,149.36,570.25,Sukumar
tt91004371,Hidden Legacy 211,7.1,98727,2007-12-03,ta,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",72.45,Action,Lyca Productions,2009,Deepika Padukone,440.62,671.44,Ayan Mukerji
tt91004372,Dark Code 189,8.0,228019,2018-01-28,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",78.85,Family,Excel Entertainment,2017,Allu Arjun,144.41,1518.22,Mani Ratnam
tt91004373,Dark Kingdom 385,4.8,9584,2007-08-23,kn,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",52.5,Thriller,Mythri Movie Makers,2003,Ram Charan,432.97,96.62,Atlee
tt91004374,Eternal Destiny 957,4.6,31413,2024-11-01,te,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",55.04,Comedy,Lyca Productions,2013,Kartik Aaryan,403.55,260.09,Atlee
tt91004375,Crimson Code 220,5.3,41403,2019-06-07,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",51.66,Romance,Sun Pictures,2019,Vijay,254.99,184.44,T. J. Gnanavel
tt91004376,Eternal Echo 771,7.4,22423,2008-09-05,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",73.71,Action,AGS Entertainment,2003,Yash,149.79,180.6,S. S. Rajamouli
tt91004377,Crimson Destiny 489,7.7,97767,2008-12-23,te,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",79.78,Thriller,Excel Entertainment,2006,Ajith Kumar,225.07,776.24,Lokesh Kanagaraj
tt91004378,Royal Warrior 962,7.4,89953,2006-08-16,te,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",86.19,Mystery,Sun Pictures,2014,Kiara Advani,408.98,689.36,Trivikram Srinivas
tt91004379,Shadow Border 616,8.4,136149,2002-05-10,te,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",80.96,Sci-Fi,T-Series,2008,Kartik Aaryan,91.72,983.7,Shankar
tt91004380,Hidden Legacy 665,7.2,100880,2017-07-08,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",82.31,Family,T-Series,2003,Salman Khan,112.49,538.98,S. S. Rajamouli
tt91004381,Burning Legacy 116,8.4,243984,2003-09-01,ml,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",81.41,Thriller,Sun Pictures,2002,Yash,246.33,1257.99,Ayan Mukerji
tt91004382,Dark Border 479,6.7,106691,2002-01-07,kn,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",63.53,Thriller,Red Chillies Entertainment,2018,Akshay Kumar,437.8,887.94,Rajkumar Hirani
tt91004383,Sacred Destiny 942,5.6,31934,2018-03-27,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",54.92,Sci-Fi,AGS Entertainment,2025,Alia Bhatt,117.16,240.02,Lokesh Kanagaraj
tt91004384,Golden Echo 486,6.6,31779,2026-02-20,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",63.11,Romance,Excel Entertainment,2001,Jr. NTR,32.79,129.57,Mani Ratnam
tt91004385,Hidden Echo 50,8.3,506235,2014-10-17,te,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",82.94,Action,AGS Entertainment,2007,Kartik Aaryan,276.86,3626.78,Rajkumar Hirani
tt91004386,Last Destiny 992,6.3,56366,2006-10-26,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",57.64,Family,AGS Entertainment,2022,Prabhas,422.32,624.52,Vikram Kumar
tt91004387,Hidden Echo 372,6.8,41879,2018-12-04,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",76.09,Mystery,Hombale Films,2014,Kartik Aaryan,165.19,335.28,Sanjay Leela Bhansali
tt91004388,Golden Code 708,5.9,28031,2005-06-24,ta,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",60.84,Thriller,AGS Entertainment,2021,Prabhas,207.75,167.7,Anurag Kashyap
tt91004389,Burning Warrior 107,5.7,57474,2017-03-03,te,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",61.22,Thriller,Red Chillies Entertainment,2002,Allu Arjun,98.42,236.45,Sanjay Leela Bhansali
tt91004390,Royal Legacy 792,4.1,9083,2005-05-27,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",45.94,Adventure,Mythri Movie Makers,2003,Ranbir Kapoor,154.45,68.66,Atlee
tt91004391,Dark Dream 537,5.6,40608,2023-01-16,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",60.93,Action,Yash Raj Films,2019,Jr. NTR,345.92,221.01,Rajkumar Hirani
tt91004392,Shadow Warrior 763,7.3,103688,2021-10-12,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",74.04,Drama,Dharma Productions,2001,Alia Bhatt,418.77,1009.12,Kabir Khan
tt91004393,Shadow Echo 348,3.8,5297,2013-06-15,hi,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",33.18,Thriller,Lyca Productions,2007,Ajith Kumar,117.93,44.97,Trivikram Srinivas
tt91004394,Sacred Storm 215,7.1,187272,2014-06-14,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",67.65,Adventure,Dharma Productions,2019,Allu Arjun,137.25,757.13,Lokesh Kanagaraj
tt91004395,Dark Warrior 384,8.2,557520,2003-02-21,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",92.7,Sci-Fi,Yash Raj Films,2009,Prabhas,306.27,2566.32,T. J. Gnanavel
tt91004396,Royal Legacy 239,3.9,5380,2015-09-04,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",39.07,Mystery,AGS Entertainment,2001,Alia Bhatt,93.36,33.08,Vikram Kumar
tt91004397,Sacred Kingdom 564,4.2,23144,2018-08-15,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",51.73,Romance,Lyca Productions,2018,Suriya,151.2,106.0,Lokesh Kanagaraj
tt91004398,Golden Mission 688,7.4,82934,2002-03-11,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",73.06,Family,Mythri Movie Makers,2012,Kartik Aaryan,473.73,877.13,Zoya Akhtar
tt91004399,Crimson Kingdom 360,5.7,94878,2002-06-07,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",57.36,Action,AGS Entertainment,2014,Akshay Kumar,245.04,567.99,Vikram Kumar
tt91004400,Eternal Mission 446,5.6,39512,2010-01-15,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",65.48,Mystery,Dharma Productions,2020,Hrithik Roshan,256.28,445.31,Priyadarshan
tt91004401,Shadow Promise 122,8.4,216644,2013-07-24,ml,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",80.66,Family,Mythri Movie Makers,2001,Kiara Advani,391.52,1783.8,Kabir Khan
tt91004402,Eternal Legacy 221,5.9,24089,2012-12-17,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",69.09,Drama,Yash Raj Films,2021,Ranveer Singh,60.12,102.04,Karan Johar
tt91004403,Dark Echo 281,3.6,15266,2000-04-20,kn,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",33.14,Sci-Fi,AGS Entertainment,2007,Allu Arjun,99.09,82.87,S. S. Rajamouli
tt91004404,Hidden Dream 525,6.0,32228,2004-11-01,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",62.64,Drama,Dharma Productions,2002,Akshay Kumar,112.73,250.13,Atlee
tt91004405,Broken Kingdom 299,7.0,58867,2018-09-09,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",68.34,Crime,AGS Entertainment,2021,Shah Rukh Khan,181.19,499.89,Lokesh Kanagaraj
tt91004406,Hidden Warrior 238,7.0,157593,2004-03-16,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",71.41,Comedy,Sun Pictures,2007,Kiara Advani,124.35,680.76,Priyadarshan
tt91004407,Royal Promise 918,6.2,44231,2012-02-12,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",69.17,Crime,Yash Raj Films,2005,Prabhas,424.31,285.05,Priyadarshan
tt91004408,Sacred Legacy 692,8.8,273253,2021-04-28,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",87.18,Romance,Yash Raj Films,2017,Prabhas,231.69,1415.99,Kabir Khan
tt91004409,Sacred Dream 978,7.1,70216,2012-01-27,ta,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",74.83,Adventure,Mythri Movie Makers,2013,Suriya,104.94,598.44,Vetrimaaran
tt91004410,Last Kingdom 341,4.6,6935,2017-03-14,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",56.6,Mystery,Hombale Films,2020,Allu Arjun,120.86,86.48,Sukumar
tt91004411,Silent Warrior 169,5.9,41031,2010-09-04,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",67.86,Sci-Fi,Sun Pictures,2000,Kiara Advani,143.97,226.83,Atlee
tt91004412,Last Code 55,7.4,69514,2025-08-10,ta,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",77.81,Romance,Yash Raj Films,2013,Allu Arjun,156.5,427.74,Rohit Shetty
tt91004413,Shadow Code 208,8.1,195621,2006-02-24,kn,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",76.32,Crime,Red Chillies Entertainment,2000,Ranveer Singh,161.89,1031.51,Kabir Khan
tt91004414,Silent Mission 729,7.6,61051,2024-06-09,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",86.26,Action,AGS Entertainment,2004,Allu Arjun,71.59,261.4,Nelson Dilipkumar
tt91004415,Sacred Echo 851,4.7,36210,2010-01-21,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",51.34,Comedy,Red Chillies Entertainment,2001,Vijay,382.98,184.58,Kabir Khan
tt91004416,Royal Warrior 830,7.4,110309,2025-04-15,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",84.29,Mystery,Dharma Productions,2013,Prabhas,197.4,1083.0,Trivikram Srinivas
tt91004417,Burning Echo 35,5.6,106460,2005-09-06,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",53.85,Crime,Lyca Productions,2010,Suriya,206.28,514.19,Ayan Mukerji
tt91004418,Hidden Destiny 503,6.5,220426,2008-01-21,kn,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",60.44,Family,Excel Entertainment,2002,Hrithik Roshan,372.88,1123.63,Anurag Kashyap
tt91004419,Royal Code 793,7.2,173629,2002-04-24,te,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",78.55,Thriller,Lyca Productions,2020,Salman Khan,359.36,1932.11,Vikram Kumar
tt91004420,Golden Legacy 965,4.4,51054,2010-04-16,kn,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",54.76,Sci-Fi,Red Chillies Entertainment,2014,Prabhas,418.19,347.63,Atlee
tt91004421,Golden Empire 936,5.8,8572,2009-03-30,kn,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",58.09,Thriller,Hombale Films,2024,Salman Khan,156.36,99.23,Priyadarshan
tt91004422,Broken Kingdom 721,5.6,28679,2014-11-19,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",60.31,Crime,Red Chillies Entertainment,2024,Suriya,214.47,149.06,Nelson Dilipkumar
tt91004423,Sacred Border 82,4.2,15301,2021-07-14,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",36.53,Mystery,T-Series,2009,Kartik Aaryan,320.34,98.58,Kabir Khan
tt91004424,Silent Mission 999,6.4,16006,2011-10-06,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",73.15,Romance,Sun Pictures,2015,Hrithik Roshan,134.65,76.96,Mani Ratnam
tt91004425,Dark Destiny 925,7.8,969547,2016-08-25,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",71.98,Sci-Fi,Excel Entertainment,2026,Ranbir Kapoor,475.34,5453.86,S. S. Rajamouli
tt91004426,Shadow Echo 91,6.6,153645,2011-01-14,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",65.41,Romance,Lyca Productions,2013,Akshay Kumar,448.66,1471.83,Shankar
tt91004427,Eternal Kingdom 370,8.4,42379,2026-06-19,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",76.26,Sci-Fi,T-Series,2010,Suriya,37.91,188.79,Sanjay Leela Bhansali
tt91004428,Royal Mission 633,8.0,99583,2025-06-21,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",76.52,Action,Mythri Movie Makers,2011,Aamir Khan,182.32,1053.57,Sukumar
tt91004429,Crimson Dream 164,6.4,93270,2007-04-11,ta,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",63.58,Adventure,Sun Pictures,2004,Yash,317.59,416.57,Anurag Kashyap
tt91004430,Dark Legacy 83,7.8,546636,2013-12-27,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",88.43,Romance,T-Series,2015,Kiara Advani,157.45,2247.95,Vetrimaaran
tt91004431,Hidden Mission 586,6.2,27429,2024-02-09,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",66.6,Adventure,Dharma Productions,2008,Aamir Khan,254.64,284.94,Sukumar
tt91004432,Shadow Promise 423,7.8,102983,2002-09-06,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",86.92,Family,AGS Entertainment,2020,Jr. NTR,173.16,901.82,Ayan Mukerji
tt91004433,Crimson Dream 382,6.9,148563,2025-01-18,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",80.56,Action,Sun Pictures,2005,Ranveer Singh,309.45,757.8,Anurag Kashyap
tt91004434,Broken Promise 975,7.9,124880,2023-08-25,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",74.17,Comedy,AGS Entertainment,2008,Suriya,142.79,682.91,Karan Johar
tt91004435,Shadow Warrior 666,5.9,58052,2009-01-08,ml,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",57.26,Comedy,Sun Pictures,2013,Ajith Kumar,312.43,650.75,Vikram Kumar
tt91004436,Sacred Storm 633,6.2,10123,2007-07-28,ml,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",56.91,Family,AGS Entertainment,2008,Ranveer Singh,83.64,107.69,Kabir Khan
tt91004437,Burning Code 187,6.6,28839,2021-09-22,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",61.51,Comedy,AGS Entertainment,2002,Akshay Kumar,92.72,188.78,Trivikram Srinivas
tt91004438,Dark Echo 365,6.9,191610,2010-04-07,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",63.11,Action,Sun Pictures,2012,Deepika Padukone,151.55,776.46,S. S. Rajamouli
tt91004439,Dark Mission 940,6.0,80575,2021-11-23,kn,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",53.3,Sci-Fi,Sun Pictures,2000,Kartik Aaryan,152.13,339.55,Nelson Dilipkumar
tt91004440,Sacred Storm 506,6.8,34400,2018-02-18,ta,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",61.95,Thriller,Lyca Productions,2025,Alia Bhatt,35.62,188.24,T. J. Gnanavel
